Id,Code,Name,Retired,North Limit,South Limit,West Limit,East Limit
460,axk,Yaka,,3.719,-0.494,15.382,18.65
461,axx,Xaragure,,-21.605,-21.999,166.057,166.694
462,aya,Awar,,-4.097,-4.165,144.806,144.866
463,ayb,Gbe, Ayizo,,6.983,6.37,1.978,2.433
464,ayc,Aymara, Southern,,-16.372,-17.767,-70.888,-69.8
465,ayd,Ayabadhu,,-14.369,-14.932,142.618,143.169
466,aye,Ayere,,7.571,7.469,5.969,6.071
467,ayg,Ginyanga,,8.37,8.126,0.834,1.133
468,ayh,Arabic, Hadrami Spoken,,17.383,14.039,46.761,50.544
469,ayi,Leyigha,,5.98832,5.98832,8.20861,8.20861
470,ayk,Akuku,,7.441,7.366,6.275,6.41
471,ayl,Arabic, Western Egyptian Bedawi Spoken,,33.169,15.025,9.395,29.902
472,ayn,Arabic, Sanaani Spoken,,17.589,13.873,42.775,46.908
473,ayo,Ayoreo,,-16.53,-22.22,-62.494,-58.084
474,ayp,Arabic, North Mesopotamian Spoken,,37.961,32.101,36.477,45.417
475,ayq,Ayi,,-3.914,-4.002,142.323,142.49
476,ayr,Aymara, Central,,-13.648,-25.174,-70.696,-66.985
477,ays,Ayta, Sorsogon,,13.071,13.02,124.132,124.197
478,ayt,Ayta, Magbukun,,14.489,14.407,120.434,120.547
479,ayu,Ayu,,9.372,9.17,8.554,8.65
480,ayy,Ayta, Tayabas,,16.3171,16.3171,121.293,121.293
481,ayz,Mai Brat,,-0.843,-1.898,132.095,133.087
482,aza,Azha,,23.9,23.9,104.15,104.15
483,azb,Azerbaijani, South,,40.761,34.689,36.646,50.706
484,azg,Amuzgo, San Pedro Amuzgos,,16.573,16.462,-98.083,-98.01
485,azj,Azerbaijani, North,,41.885,38.725,44.564,50.608
486,azm,Amuzgo, Ipalapa,,16.545,16.462,-98.05,-97.975
487,azo,Awing,,5.967,5.786,10.204,10.324
488,azt,Atta, Faire,,18.04,17.923,121.391,121.481
489,azz,Nahuatl, Highland Puebla,,20.251,20.071,-97.726,-97.385
490,baa,Babatana,,-6.886,-7.446,156.74,157.642
491,bab,Bainouk-Gunyuño,,12.3128,12.3128,-16.0586,-16.0586
492,bac,Badui,,-6.267,-8.781,106.055,114.542
493,bae,Baré,,1.91649,1.91649,-66.828,-66.828
494,baf,Nubaca,,4.424,4.315,10.912,11.146
495,bag,Tuki,,5.189,4.471,11.257,11.813
496,bah,Bahamas Creole English,,27.232,20.916,-80.499,-72.712
497,baj,Barakai,,-6.595,-6.773,134.621,134.787
498,bak,Bashkort,,56.538,51.569,53.139,62.801
499,bam,Bambara,,14.822,9.554,-9.817,-4.477
500,ban,Bali,,-8.06,-8.849,114.431,116.243
501,bao,Waimaha,,0.544,-0.066,-70.745,-69.839
502,bap,Bantawa,,27.266,26.958,86.876,87.219
503,bar,Bavarian,,47.9232,47.9232,13.246,13.246
504,bas,Basaa,,5.055,3.233,9.666,11.17
505,bau,Bada,,10.207,9.342,9.156,10.788
506,bav,Vengo,,6.172,6.042,10.331,10.497
507,baw,Bambili-Bambui,,6.159,6.059,10.184,10.262
508,bax,Bamun,,6.104,4.928,10.258,11.31
509,bay,Batuley,,-5.728,-5.945,134.722,134.809
510,baz,Tunen (retired),true,5.004,4.306,10.143,10.948
511,bba,Baatonum,,11.713,8.923,1.768,3.838
512,bbb,Barai,,-9.093,-9.637,147.596,148.203
513,bbc,Batak Toba,,3.047,1.694,98.355,99.997
514,bbd,Bau,,-5.217,-5.289,145.571,145.652
515,bbe,Bangba,,3.743,3.201,28.015,29.231
516,bbf,Baibai,,-3.373,-3.505,141.311,141.38
517,bbg,Barama,,-1.519,-2.832,9.674,10.902
518,bbh,Bugan,,23.688,23.541,104.863,105.063
519,bbi,Barombi,,4.696,4.417,9.217,9.454
520,bbj,Ghomálá',,5.6,5.227,10.161,10.543
521,bbk,Babanki,,6.191,5.965,10.197,10.376
522,bbl,Bats,,42.237,42.126,45.205,45.483
523,bbm,Babango,,2.318,1.323,23.016,24.154
524,bbn,Uneapa,,-4.863,-4.922,149.108,149.174
525,bbo,Konabéré,,12.911,12.07,-4.782,-4.136
526,bbp,Banda, West Central,,7.694,5.317,18.828,27.817
527,bbq,Bamali,,5.975,5.868,10.405,10.508
528,bbr,Girawa,,-5.267,-5.501,145.297,145.55
529,bbs,Bakpinka,,5.303,5.227,8.168,8.359
530,bbt,Mburku,,10.966,10.891,9.759,9.868
531,bbu,Kulung,,9.266,9.15,10.957,11.136
532,bbv,Karnai,,-5.652,-6.01,146.505,147.98
533,bbw,Baba,,6.153,6.079,10.482,10.561
534,bbx,Bubia,,4.105,3.936,9.116,9.33
535,bby,Befang,,6.38,6.171,9.935,10.134
536,bbz,Arabic, Babalia Creole,,13.146,12.565,15.034,16.967
537,bca,Bai, Central,,27.353,25.261,98.918,105.307
538,bcb,Bainouk-Samik,,12.545,12.468,-16.051,-15.943
539,bcc,Balochi, Southern,,27.999,23.582,57.436,67.068
540,bcd,Babar, North,,-7.785,-7.884,129.632,129.853
541,bce,Bamenyam,,5.803,5.736,10.263,10.398
542,bcf,Bamu,,-7.677,-8.188,143.214,143.924
543,bcg,Baga Binari,,10.601,10.465,-14.669,-14.553
544,bch,Bariai,,-5.477,-5.538,148.579,148.753
545,bci,Baoulé,,8.127,5.393,-5.82,-3.711
546,bcj,Bardi,,-16.364,-16.78,122.738,123.073
547,bck,Bunaba,,-17.456,-18.209,125.224,126.038
548,bcl,Bicolano, Central,,14.199,12.845,122.635,124.248
549,bcm,Bannoni,,-6.097,-6.657,154.944,155.311
550,bco,Kaluli,,-6.362,-6.6,142.587,142.989
551,bcq,Bench,,7.252,6.837,35.493,36.042
552,bcr,Babine,,55.531,53.902,-127.604,-125.527
553,bcs,Kohumono,,6.041,5.835,7.877,8.208
554,bct,Bendi,,2.385,1.957,30.159,30.577
555,bcu,Awad Bing,,-5.571,-5.62,146.321,146.39
556,bcv,Shoo-Minda-Nye,,9.098,8.809,10.881,11.048
557,bcw,Bana,,10.448,10.264,13.507,13.719
558,bcy,Bacama,,9.868,9.226,11.639,12.444
559,bcz,Bainouk-Gunyaamolo,,12.889,12.44,-16.376,-15.785
560,bda,Bayot,,12.511,12.203,-16.478,-16.056
561,bdb,Basap,,2.429,-1.036,116.575,118.604
562,bdc,Emberá-Baudó,,5.663,4.738,-77.547,-76.76
563,bdd,Bunama,,-9.987,-10.154,150.953,151.18
564,bde,Bade,,12.913,12.324,10.195,11.116
566,bdg,Bonggi,,7.363,7.182,117.053,117.296
567,bdh,Baka,,5.115,4.271,29.219,30.171
568,bdi,Burun,,11.051,10.49,33.245,34.597
569,bdj,Bai,,7.68,7.46,26.418,26.547
570,bdk,Budukh,,41.398,41.202,48.309,48.728
571,bdl,Bajau, Indonesian,,-3.68664,-3.68664,122.253,122.253
572,bdm,Buduma,,14.27,12.445,13.546,15.349
573,bdn,Baldemu,,10.919,10.898,14.452,14.483
574,bdo,Morom,,12.316,11.994,17.53,17.763
575,bdp,Bende,,-5.244,-6.855,29.957,31.228
576,bdq,Bahnar,,14.429,13.623,107.952,108.99
577,bdr,Bajau, West Coast,,7.236,5.482,115.623,117.245
578,bds,Burunge,,-5.03,-5.482,35.628,36.298
579,bdt,Bokoto,,5.924,4.005,15.752,17.592
580,bdu,Oroko,,5.425,4.361,8.808,9.496
581,bdv,Bodo Parja,,19.128,19.026,82.812,82.943
582,bdw,Baham,,-2.867,-4.112,132.433,133.05
583,bdx,Budong-Budong,,-2.068,-2.086,119.316,119.338
584,bdy,Bandjalang,,-28.07,-28.604,152.128,153.59
585,bdz,Badeshi,,35.29,35.245,72.637,72.728
586,bea,Beaver,,58.566,55.819,-122.838,-116.082
587,beb,Bebele,,5.02,4.586,12.396,13.252
588,bec,Iceve-Maci,,6.616,6.237,9.325,9.692
589,bed,Bedoanas,,-2.694,-2.82,132.494,132.637
590,bee,Byangsi,,30.009,29.897,80.709,80.943
591,bef,Benabena,,-5.907,-6.277,145.378,145.691
592,beg,Belait,,4.96207,4.96207,114.933,114.933
593,beh,Biali,,11.304,8.247,0.797,2.511
594,bei,Bakati',,1.564,1.139,109.248,109.905
595,bej,Bedawiyet,,23.147,14.358,33.505,38.61
596,bek,Bebeli,,-5.474,-5.758,150.201,150.445
597,bel,Belarusian,,56.166,51.256,23.177,32.771
598,bem,Bemba,,-8.102,-12.156,27.327,32.648
599,ben,Bengali,,26.597,21.495,87.238,92.36
600,beo,Beami,,-5.695,-6.443,142.34,142.675
601,bep,Behoa,,-1.462,-1.741,120.273,120.484
602,beq,Beembe,,-3.729,-4.197,13.728,14.472
603,bes,Besme,,9.678,9.505,15.99,16.198
604,bet,Bété, Guiberoua,,6.996,5.577,-7.095,-5.931
605,beu,Blagar,,-8.22,-8.42,124.191,124.369
606,bev,Bété, Daloa,,7.226,6.362,-6.911,-6.368
607,bew,Betawi,,-5.914,-6.553,106.562,107.481
608,bex,Jur Modo,,6.472,5.516,29.654,30.563
609,bey,Beli,,-3.622,-3.738,142.266,142.413
610,bez,Bena,,-8.736,-9.917,34.307,35.766
611,bfa,Bari,,5.741,3.579,30.266,32.013
612,bfb,Bareli, Pauri,,21.228,21.228,74.337,74.337
613,bfc,Bai, Northern,,26.925,26.925,99.656,99.656
614,bfd,Bafut,,6.203,6.084,10.035,10.204
615,bfe,Betaf,,-2.096,-2.142,139.229,139.282
616,bff,Bofi,,4.376,3.638,16.914,17.693
617,bfg,Kayan, Busang,,1.399,-0.225,114.526,116.276
618,bfh,Blafe,,-8.427,-8.726,141.02,141.433
619,bfi,British Sign Language,,51.6688,51.6688,-0.4431,-0.4431
620,bfj,Bafanji,,5.883,5.806,10.402,10.502
621,bfk,Ban Khor Sign Language,,16.911,16.911,103.296,103.296
622,bfl,Banda-Ndélé,,9.49,6.768,18.828,26.215
623,bfm,Mmen,,6.539,6.338,10.198,10.31
624,bfn,Bunak,,-9.004,-9.306,125.074,125.518
625,bfo,Birifor, Malba,,10.962,9.401,-3.516,-2.69
626,bfp,Beba,,6.398,6.232,9.675,9.981
627,bfq,Badaga,,11.424,11.194,76.481,76.714
628,bfr,Bazigar,,25.2977,25.2977,77.2213,77.2213
629,bfs,Bai, Southern,,25.519,25.519,100.289,100.289
630,bft,Balti,,35.799,34.673,75.213,76.815
631,bfu,Gahri,,32.758,31.627,76.948,79.084
632,bfw,Bondo,,19.275,19.032,83.683,83.946
634,bfy,Bagheli,,26.627,20.898,78.323,93.332
635,bfz,Pahari, Mahasu,,31.56,30.491,77.112,77.951
636,bga,Gwamhi-Wuri,,11.929,11.657,4.89,5.268
637,bgb,Bobongko,,-0.32,-0.48,121.689,121.964
638,bgc,Haryanvi,,29.921,28.174,74.912,77.174
639,bgd,Bareli, Rathwi,,21.55,21.333,74.722,75.27
640,bge,Bauria,,25.2977,25.2977,75.8713,75.8713
641,bgf,Bangandu,,2.601,2.03,14.126,15.459
642,bgg,Bugun,,27.204,27.204,92.367,92.367
643,bgi,Giangan,,7.078,6.911,125.278,125.44
644,bgj,Bangolan,,6.044,5.98,10.612,10.722
645,bgk,Buxinhua,,21.548,20.797,101.504,102.122
646,bgl,Bo,,18.414,17.606,104.165,105.125
647,bgm,Baga Mboteni,,12.285,12.251,-12.088,-12.058
648,bgn,Balochi, Western,,37.851,25.71,58.409,67.25
649,bgo,Baga Koga,,10.18,10.056,-14.017,-13.861
650,bgp,Balochi, Eastern,,30.059,27.799,66.924,70.684
651,bgq,Bagri,,30.377,25.744,68.508,74.763
652,bgr,Chin, Bawm,,23.033,21.467,90.073,93.501
653,bgs,Tagabawa,,7.042,6.901,125.067,125.283
654,bgt,Bughotu,,-8.394,-8.595,159.666,159.932
655,bgu,Kamkam,,6.858,6.5,11.084,11.518
656,bgv,Warkay-Bipim,,-5.746,-5.943,138.36,138.662
657,bgw,Bhatri,,19.462,18.92,81.817,82.664
658,bgx,Balkan Gagauz Turkish,,41.174,40.941,26.49,26.855
659,bgy,Benggoi,,-2.983,-3.3,129.989,130.193
660,bgz,Banggai,,-1.15,-2.129,122.787,124.177
661,bha,Bharia,,22.515,22.17,81.982,83.338
662,bhb,Bhili,,23.757,19.613,72.94,74.978
663,bhc,Biga,,-1.98,-2.045,130.234,130.311
664,bhd,Bhadrawahi,,33.705,32.807,75.464,76.277
665,bhe,Bhaya,,25.482,25.482,69.31,69.31
666,bhf,Odiai,,-3.759,-3.888,141.276,141.396
667,bhg,Binandere,,-7.938,-8.796,147.531,148.238
668,bhh,Bukharic,,39.822,39.741,64.327,64.484
669,bhi,Bhilali,,23.383,21.894,73.948,75.232
670,bhj,Bahing,,27.479,27.158,86.181,86.609
671,bhl,Bimin,,-5.189,-5.587,141.874,142.207
672,bhm,Bathari,,18.037,17.889,55.631,56.361
673,bhn,Bohtan Neo-Aramaic,,43.6405,43.6405,44.482,44.482
674,bho,Bhojpuri,,27.689,24.506,83.248,85.667
675,bhp,Bima,,-8.081,-8.883,117.693,119.806
676,bhq,Tukang Besi South,,-5.714,-5.97,123.892,124.042
677,bhr,Malagasy, Bara,,-19.709,-24.308,43.869,47.319
678,bhs,Buwal,,10.676,10.536,13.833,13.935
679,bht,Bhattiyali,,32.64,32.174,75.852,76.21
680,bhu,Bhunjia,,21.403,21.155,82.772,83.551
681,bhv,Bahau,,0.502,0.115,115.108,115.556
682,bhw,Biak,,-0.024,-1.753,130.395,136.705
683,bhx,Bhalay,,21.402,21.108,77.614,78.039
684,bhy,Bhele,,0.763,-0.588,27.895,29.442
685,bia,Badimaya,,-28.523,-29.54,116.299,118.194
686,bib,Bissa,,12.028,11.058,-1.007,0.081
687,bic,Bikaru,,-4.764,-4.957,142.807,143.083
688,bid,Bidiyo,,12.074,11.727,18.573,19.04
689,bie,Bepour,,-4.578,-4.619,145.411,145.472
690,bif,Biafada,,11.853,11.142,-15.517,-14.752
691,big,Biangai,,-7.204,-7.477,146.639,146.891
692,bij,Vaghat-Ya-Bijim-Legeri,,9.74,9.548,9.447,9.684
693,bil,Bile,,8.941,8.86,11.12,11.261
694,bim,Bimoba,,10.917,10.289,-0.176,0.299
695,bin,Edo,,6.938,5.758,5.064,6.344
696,bio,Nai,,-3.677,-3.781,141.228,141.317
697,bip,Bila,,1.517,0.543,28.099,29.426
698,biq,Bipi,,-2.088,-2.119,146.391,146.433
699,bir,Bisorio,,-4.622,-4.809,142.973,143.453
700,bis,Bislama,,-22.241,-22.283,166.427,166.467
701,bit,Berinomo,,-4.316,-4.526,142.395,142.531
702,biu,Biete,,25.253,21.276,73.387,93.155
703,biv,Birifor, Southern,,10.03,9.038,-3.021,-2.424
704,biw,Kol,,3.735,3.551,12.605,13.11
705,bix,Bijori,,23.902,22.403,84.041,84.403
706,biy,Birhor,,23.683,23.455,85.407,85.715
707,biz,Baloi,,1.51,0.355,17.845,18.408
708,bja,Budza,,2.9,1.876,21.553,23.668
709,bjb,Banggarla,,-33.3036,-33.3036,136.079,136.079
710,bjc,Bariji,,-9.171,-9.271,148.365,148.542
711,bjd,Bandjigali (retired),true,-29.819,-30.686,142.717,143.848
712,bje,Biao-Jiao Mien,,26.105,24.765,110.825,111.637
713,bjf,Barzani Jewish Neo-Aramaic,,31.7696,31.7696,35.1536,35.1536
714,bjg,Bidyogo,,11.632,10.963,-16.49,-15.471
715,bjh,Bahinemo,,-4.339,-4.663,142.674,142.99
716,bji,Burji,,5.604,2.27,37.66,39.202
717,bjj,Kanauji,,28.096,26.317,78.321,80.255
718,bjk,Barok,,-3.356,-3.624,151.998,152.389
719,bjl,Bulu,,-4.998,-5.121,150.015,150.188
720,bjm,Bajelani,,33.9498,33.9498,42.9867,42.9867
721,bjn,Banjar,,-0.502,-4.188,110.752,117.495
722,bjo,Banda, Mid-Southern,,8.208,4.19,20.044,26.215
723,bjq,Malagasy, Southern Betsimisaraka (retired),true,-19.703,-23.067,47.432,48.79
724,bjr,Binumarien,,-6.198,-6.243,146.082,146.122
725,bjs,Bajan,,13.327,13.04,-59.649,-59.42
726,bjt,Balanta-Ganja,,12.68,12.424,-15.924,-15.407
727,bju,Busuu,,6.68152,6.68152,9.78433,9.78433
728,bjv,Bedjond,,8.881,8.057,16.653,17.504
729,bjw,Bakwé,,5.936,4.837,-6.914,-6.108
730,bjx,Itneg, Banao,,17.598,17.43,120.93,121.17
731,bjy,Bayali,,-24.9793,-24.9793,151.699,151.699
732,bjz,Baruga,,-9.047,-9.513,148.538,148.985
733,bka,Kyak,,9.586,9.468,11.172,11.385
734,bkd,Binukid,,8.685,7.819,124.406,125.379
735,bkf,Beeke,,3.18438,3.18438,29.9842,29.9842
736,bkg,Buraka,,4.493,4.372,20.613,20.862
737,bkh,Bakoko,,4.972,3.116,9.586,11.01
738,bki,Baki,,-16.69,-16.732,168.125,168.205
739,bkj,Pande,,4.116,3.153,16.021,16.434
740,bkk,Brokskat,,34.665,34.37,76.417,76.788
741,bkl,Berik,,-2.072,-2.445,138.73,139.002
742,bkm,Kom,,6.396,6.132,10.16,10.509
743,bkn,Bukitan,,2.691,1.517,112.925,115.244
744,bko,Kwa',,4.978,4.795,10.265,10.426
745,bkp,Boko,,1.642,1.453,18.573,19.319
746,bkq,Bakairí,,-14.107,-14.434,-55.064,-54.343
747,bkr,Bakumpai,,-0.595,-2.663,114.367,115.173
748,bks,Sorsoganon, Northern,,13.003,12.782,123.902,124.101
749,bkt,Boloki,,0.921,0.688,18.359,18.552
750,bku,Buhid,,12.822,12.432,121.0,121.419
751,bkv,Bekwarra,,6.794,6.677,8.716,9.014
752,bkw,Bekwil,,2.13,1.221,13.431,15.943
753,bkx,Baikeno,,-9.175,-9.464,124.049,124.464
754,bky,Bokyi,,6.541,5.904,8.63,9.453
755,bkz,Bungku,,-1.658,-3.97,121.427,122.666
756,bla,Blackfoot,,50.981,48.324,-114.269,-112.266
757,blb,Bilua,,-7.566,-8.092,156.496,156.83
758,blc,Bella Coola,,52.41,52.323,-126.732,-126.647
759,bld,Bolango,,0.966,0.271,122.938,124.213
760,ble,Balanta-Kentohe,,12.637,11.409,-15.957,-14.687
761,blf,Buol,,1.325,0.688,120.949,122.089
762,blg,Balau,,1.439,1.234,110.782,111.045
763,blh,Kuwaa,,7.824,7.363,-10.148,-9.805
764,bli,Bolia,,-1.002,-1.694,17.38,18.815
765,blj,Bolongan,,3.319,2.589,117.111,117.476
766,blk,Karen, Pa'o,,21.21,18.057,96.595,98.103
767,bln,Bicolano, Southern Catanduanes,,13.806,13.518,124.157,124.422
768,blo,Anii,,9.394,8.821,1.45,1.834
769,blp,Blablanga,,-7.982,-8.363,159.271,159.566
770,blq,Baluan-Pam,,-2.499,-2.579,147.262,147.337
771,blr,Blang,,24.988,20.145,99.041,100.367
772,bls,Balaesang,,0.02,-0.13,119.612,119.765
773,blt,Tai Dam,,22.133,18.633,101.429,104.917
774,blv,Bolo,,-9.886,-10.744,14.532,15.642
775,blw,Balangao,,17.3,17.011,121.17,121.373
776,blx,Ayta, Mag-Indi,,15.091,14.84,120.136,120.576
777,bly,Notre,,10.768,10.633,1.215,1.334
778,blz,Balantak,,-0.622,-1.054,123.122,123.456
779,bma,Lame,,10.881,10.32,8.588,9.029
780,bmb,Bembe,,-3.538,-4.869,27.809,29.634
781,bmc,Biem,,-3.387,-3.628,144.38,144.83
782,bmd,Baga Manduri,,10.773,10.76,-14.581,-14.575
783,bme,Limassa,,2.26808,2.26808,16.1874,16.1874
784,bmf,Bom,,9.27518,9.27518,-11.597,-11.597
785,bmg,Bamwe,,2.446,2.108,19.048,19.281
786,bmh,Kein,,-5.221,-5.358,145.438,145.528
787,bmi,Bagirmi,,12.172,10.001,15.287,17.564
788,bmj,Bote-Majhi,,27.833,27.628,84.223,84.473
789,bmk,Ghayavi,,-9.906,-10.056,149.768,149.913
790,bml,Bomboli,,2.231,1.793,18.415,18.612
791,bmm,Malagasy, Northern Betsimisaraka,,-14.13,-19.993,47.76,50.484
792,bmn,Bina,,-10.2667,-10.2667,149.661,149.661
793,bmo,Bambalang,,5.926,5.806,10.48,10.608
794,bmp,Bulgebi,,-5.682,-5.712,146.384,146.422
795,bmq,Bomu,,13.965,11.995,-4.92,-4.077
796,bmr,Muinane,,-0.555,-1.199,-72.662,-72.187
797,bms,Kanuri, Bilma,,19.86,17.932,11.423,13.665
798,bmt,Biao Mon,,24.728,24.601,113.33,113.523
799,bmu,Burum-Mindik,,-6.33,-6.61,147.171,147.496
800,bmv,Bum,,6.599,6.369,10.302,10.534
801,bmw,Bomwali,,1.967,1.123,15.76,16.567
802,bmx,Baimak,,-5.173,-5.206,145.558,145.654
803,bmz,Baramu,,-8.424,-8.549,142.933,143.071
804,bna,Bonerate,,-7.263,-7.494,121.063,121.842
805,bnb,Bookan,,5.433,5.1,116.254,117.008
806,bnd,Banda,,-5.39,-5.675,132.972,133.166
807,bne,Bintauna,,0.919,0.61,123.309,123.663
808,bnf,Masiwang,,-3.19,-3.719,130.465,130.663
809,bng,Benga,,1.328,0.543,9.299,9.508
810,bni,Bangi,,0.423,-1.061,17.104,18.165
811,bnj,Tawbuid, Eastern,,13.059,12.76,121.041,121.312
812,bnk,Bierebo,,-16.636,-16.703,168.121,168.188
813,bnl,Boon,,0.444,0.395,43.095,43.148
814,bnm,Batanga,,3.25,1.307,9.46,10.044
815,bnn,Bunun,,23.976,22.836,120.709,121.342
816,bno,Bantoanon,,12.965,12.401,121.682,122.098
817,bnp,Bola,,-5.106,-5.613,149.89,150.299
818,bnq,Bantik,,1.607,1.426,124.799,124.892
819,bnr,Butmas-Tur,,-15.215,-15.453,166.971,167.096
820,bns,Bundeli,,26.526,21.176,77.066,80.435
821,bnu,Bentong,,-4.666,-4.86,119.719,119.892
822,bnv,Beneraf,,-2.067,-2.109,139.181,139.234
823,bnw,Bisis,,-4.397,-4.53,142.974,143.142
824,bnx,Bangubangu,,-3.833,-6.677,26.526,28.338
825,bny,Bintulu,,4.088,2.862,112.544,113.852
826,bnz,Beezen,,6.83,6.803,10.085,10.133
827,boa,Miranha,,-1.967,-3.319,-72.563,-64.795
828,bob,Aweer,,-0.734,-2.372,40.329,41.844
829,bod,Tibetan,,34.472,27.274,78.404,95.248
830,boe,Mundabli,,6.614,6.542,10.257,10.284
831,bof,Bolon,,11.995,11.303,-5.144,-4.602
832,bog,Bamako Sign Language,,12.651,12.651,-8.00136,-8.00136
833,boh,Boma,,3.8,3.314,22.624,23.322
834,boi,Barbareño,,34.462,34.462,-119.699,-119.699
835,boj,Anjam,,-5.413,-5.5,145.675,145.759
836,bok,Bonjo,,3.073,0.821,17.142,18.118
837,bol,Bole,,11.867,11.079,10.814,11.651
838,bom,Berom,,9.885,9.456,8.626,8.998
839,bon,Bine,,-8.919,-9.189,142.692,143.095
840,boo,Bozo, Tiemacèwè,,15.812,15.387,-4.343,-4.17
841,bop,Bonkiman,,-5.815,-5.864,146.718,146.757
842,boq,Bogaya,,-5.473,-5.64,142.155,142.355
843,bor,Borôro,,-16.199,-17.152,-56.545,-53.856
844,bos,Bosnian,,45.239,42.56,15.719,19.622
845,bot,Bongo,,7.524,7.091,27.83,28.808
846,bou,Bondei,,-4.923,-5.143,38.164,38.852
847,bov,Tuwuli,,7.34,7.254,0.271,0.489
848,bow,Rema,,-8.41526,-8.41526,141.034,141.034
849,box,Buamu,,13.284,10.94,-4.357,-2.649
850,boy,Bodo,,6,6,26,26
851,boz,Bozo, Tiéyaxo,,14.514,13.835,-5.307,-4.501
852,bpa,Dakaka,,-16.246,-16.302,167.919,168.107
853,bpb,Barbacoas,,1.5206,1.5206,-78.4834,-78.4834
854,bpd,Banda-Banda,,8.208,4.316,16.056,26.215
855,bpg,Bonggo,,-2.217,-2.31,139.5,139.652
856,bph,Botlikh,,42.791,42.743,46.162,46.226
857,bpi,Bagupi,,-5.064,-5.098,145.613,145.652
858,bpj,Binji,,-4.205,-5.801,22.404,24.146
859,bpk,Orowe,,-21.429,-21.75,165.277,165.635
860,bpl,Broome Pearling Lugger Pidgin,,-17.927,-17.927,122.233,122.233
861,bpm,Biyom,,-5.755,-5.861,145.271,145.425
862,bpn,Dzao Min,,25.424,24.819,112.237,112.944
863,bpo,Anasi,,-1.641,-1.824,137.634,137.798
864,bpp,Kaure,,-2.964,-3.705,139.904,140.376
865,bpq,Malay, Banda,,-4.505,-4.57,129.857,129.953
866,bpr,Blaan, Koronadal,,6.602,5.855,124.806,125.208
867,bps,Blaan, Sarangani,,6.383,5.689,125.154,125.553
868,bpt,Barrow Point,,-14.116,-14.129,144.526,144.535
869,bpu,Bongu,,-5.47,-5.537,145.762,145.849
870,bpv,Marind, Bian,,-7.085,-7.621,140.114,141.022
871,bpx,Bareli, Palya,,21.937,21.937,75.233,75.233
872,bpy,Bishnupriya,,24.943,24.071,91.428,92.684
873,bpz,Bilba,,-10.16,-10.735,123.229,123.496
874,bqa,Tchumbuli,,8.492,8.347,2.48,2.633
875,bqb,Bagusa,,-1.801,-2.174,137.765,138.062
876,bqd,Bung,,6.40736,6.40736,11.6389,11.6389
877,bqf,Baga Kaloum,,9.951,9.951,-12.887,-12.887
878,bqg,Bago-Kusuntu,,8.911,8.452,1.325,1.586
879,bqh,Baima,,33.476,32.73,103.663,104.242
880,bqi,Bakhtiâri,,33.827,31.034,48.284,51.259
881,bqj,Bandial,,12.68,12.485,-16.54,-16.178
882,bqk,Banda-Mbrès,,8.208,6.081,17.676,26.215
883,bql,Bilakura,,-4.91,-4.954,145.532,145.587
884,bqm,Wumboko,,4.458,4.041,8.907,9.253
885,bqn,Bulgarian Sign Language,,42.7918,42.7918,25.0026,25.0026
886,bqo,Balo,,6.186,6.07,9.653,9.734
887,bqp,Busa,,11.582,9.466,3.528,4.649
888,bqq,Biritai,,-2.821,-3.022,137.481,137.879
889,bqr,Burusu,,3.56,2.893,116.713,117.311
890,bqs,Bosmun,,-4.129,-4.202,144.591,144.703
891,bqt,Bamukumbit,,5.976,5.793,10.292,10.415
892,bqu,Boguru,,4.49213,4.49213,29.1344,29.1344
893,bqv,Begbere-Ejar,,9.566,9.14,7.312,7.88
894,bqw,Buru,,7.039,6.984,10.835,10.889
895,bqx,Baangi,,10.928,10.652,5.607,5.845
896,bqy,Benkala Sign Language,,-8.383,-8.383,115.098,115.098
897,bqz,Bakaka,,4.937,4.554,9.587,10.021
898,bra,Braj Bhasha,,28.3,24.603,75.922,80.241
899,brb,Brao,,14.874,13.822,105.937,107.558
900,brc,Berbice Creole Dutch,,5.633,5.224,-58.141,-57.86
901,brd,Baraamu,,28.443,28.308,84.981,85.136
902,bre,Breton,,48.887,47.641,-4.797,-2.782
903,brf,Bera,,1.762,1.226,29.733,30.326
904,brg,Baure,,-13.077,-13.178,-64.243,-64.124
905,brh,Brahui,,30.708,25.71,63.191,67.25
906,bri,Mokpwe,,4.419,4.011,9.079,9.398
907,brj,Bieria,,-16.75,-16.824,168.156,168.309
908,brk,Birked,,12.5,12.5,24.83,24.83
909,brl,Birwa,,-21.63,-23.39,27.328,29.361
910,brm,Barambu,,4.102,3.111,26.12,27.602
911,brn,Boruca,,8.951,8.81,-83.272,-83.153
912,bro,Brokkat,,27.681,27.627,90.622,90.674
913,brp,Barapasi,,-2.094,-2.406,136.912,137.195
914,brq,Breri,,-4.68,-4.787,144.669,144.745
915,brr,Birao,,-9.643,-9.915,160.291,160.749
916,brs,Baras,,-1.532,-1.89,119.324,119.408
917,brt,Bitare,,7.087,6.64,10.66,11.932
918,bru,Bru, Eastern,,17.622,16.413,104.181,107.005
919,brv,Bru, Western,,16.805,15.229,104.6,105.601
920,brw,Bellari,,12.5852,12.5852,76.1025,76.1025
921,brx,Meche,,27.022,26.594,87.973,90.86
922,bry,Burui,,-3.998,-4.063,142.975,143.055
923,brz,Bilbil,,-5.222,-5.323,145.727,145.801
